movie,sentence,score
닥터 스트레인지: 대혼돈의 멀티버스,샘레이미의 B급갬성이 좋았다 ㅎㅎ그리고 크리스틴과의 못풀은 멜로도 좋았다,10
닥터 스트레인지: 대혼돈의 멀티버스,너무 재미있고 연출 굿이에요,10
신비한 동물들과 덤블도어의 비밀,난 재밌게 봤음... 평점낮아서 기대를 안해서 그런가 근데 생각보다 좀 많이 재밌음 그냥 호그와트 나올때 음악부터 가슴이 존나뜀,10
야차,괜찮은데평점 넘낮네~,10
광식이 동생 광태,세상에서 제일 사랑하는 영화. 모두에게 추천.,10
배드 가이즈,아이들 보는 애니메이션인 줄 알고 별 기대 없이 봤는데 너무너무 재밌었어요! 주토피아 좋아하시는 분들이면 무조건 재밌을거예요! 적당한 감동과 교훈까지 있는 스토리라서 아이들에게도 좋을 것 같아요ㅋㅋ 이십대 후반인데도 너무 재밌게 봄... 집에서 또볼거임~~,10
나이트메어 앨리,판의 미로때도 그렇고... 재밌었다. 감독 특유의 색깔이 정말 좋음,10
뮤지컬 킹키부츠 라이브,"처음 본 눈인데, 영국영어로 들으니 더 재밌고 연기/스토리부터 OST까지 최고입니다!",10
사랑이 지나간 자리,최고임 감정선 스토리 연출엄지척,10
프리즌,두번봐도 재밌는 영화. 꼭보슈,10
미드나이트,아 진짜 보는내내 얼굴이 화끈거릴 정도로 화가났습니다……연기 다들 너무 잘하시네요!!!,10
뜨거운 피,오랜만에 한국느와르 대작이나왔네여,10
이상한 나라의 수학자,초반 내용과 최민식 배우의 연기가 너무 좋아서 후반 스토리가 더 아쉽게 느껴집니다,10
닥터 스트레인지: 대혼돈의 멀티버스,배우들 연기는 말할 것도 없고 닥터스트레인지에 기대할 수 있는 영상미를 충분히 충족시켜준다. 공포요소가 있는 것이 새롭게 재밌다!*디즈니+ 완다비전 보고 가지 않으면 의문 가득한 관람이 될 것..,10
닥터 스트레인지: 대혼돈의 멀티버스,완다비전 보고 봐야 더 재밌음,10
이터널 선샤인,정말 잼있다람쥐렁이 이럴수가지,10
브이 포 벤데타,"2006년에 나온 영화인데 전혀 지루하지 않음. 어느 정부이건 국민을 두려워 해야 하는데 우리나라 정치인들은 어느 당이고 할 것 없이 싹다 서틀러나 크리디 같음. 그나마 저 정도 감시와 억압, 통금 속에 갇혀서 살지 않은걸 다행이라고 여겨야 하나 싶음. ",10
배드 가이즈,너무 재미있게 보고왔습니다! 울프 너무 매력적이네요ㅋㅋㅋ 또 보러가고싶어요.,10
당나귀 공주,"영상미 화려함. 나무,장식,궁전 ..의자 탁자..이런것까지 화려함.다 들 노래 잘 부름. 왕자가 잘생김",10
배드 가이즈,"작전 설계부터 금고 해제, 해킹, 액션, 위장까지 완벽한 팀플레이를 펼치는 자타공인 최고의 나쁜 녀석들이 한순간의 실수로 체포된다. 그들도 착해질 수 있다는 마멀레이드 박사의 주장으로 나쁜 녀석들은 바른 생활 갓생 프로젝트에 투입되고,이들은 다시 한번 자유의 몸을 위해 태어나 처음으로 바른 생활에 도전하게 된다.",10
닥터 스트레인지: 대혼돈의 멀티버스,이거 잼없다고 별점테러하는 것들은 그냥 마블알못임,10
워크 투 리멤버,진짜 그냥 아 내 인생 영화 ㅠㅜㅜ,10
닥터 스트레인지: 대혼돈의 멀티버스,"아 그냥 다른 말 필요없고, 그냥 최고임",10
극장판 엉덩이 탐정: 수플레 섬의 비밀,"엉덩이 탐정과 브라운, 견공 경찰서 일행은 수플레 섬에 방문해 루루를 만난다. 늘 바깥 세상을 동경하는 루루는 하늘을 자유자재로 누비는 특별한 능력을 가지고 있다. 예고된 보름달이 뜨는 밤, 엉덩이 탐정 일행은 바람의 길잡이를 지키기 위해 나선다. 엉덩이 탐정의 명추리가 빛나는 순간, 섬에 숨겨져 있던 비밀이 밝혀진다!",10
닥터 스트레인지: 대혼돈의 멀티버스,"믿고 보는 마블, 시간 순삭 가능, 베네딕트 컴버비치 액션 크~",10
패밀리 맨,몰입도가 높은 주인공들의 연기에 무안한 감동의 연속이었다..,10
앰뷸런스,굿            ,10
공기살인,ㅈㄴ재밌음 안보면 뒤질때까지 흐회 ㅅㄱ 반전쩐다,10
야차,그냥 재미로 보기 딱 좋음,10
모던 보이,약간 결말이 민족주의 적이라 저평가된건아닌가 싶음.역사를 좋아하는 사람은 볼만한 작품인거같습니다.,10
비정규직 특수요원,생각보다 재밋어요 ㅎㅎ,10
스파이더맨: 뉴 유니버스,애니메이션이라 기대 안 하고 봤는데 실사영화보다 화려한 영상미에 충격받음. 스토리도 좋고 ost가 매우 힙함. ,10
닥터 스트레인지: 대혼돈의 멀티버스,"CG는 대박이었지만 스토리는 좀 별로였음, 그냥 눈이 즐거워지는 영화. 근데 나만 리빙 트리뷰널 봄?",10
특전 유보트,"주인공 클롭 닮음 둘다 똑같은 위르겐 인거보고 소름, 공중전은 탑건보다 에어리어88 추천",10
니 부모 얼굴이 보고 싶다,와 대박 연기력이 이렇게 좋을줄이야 속터지면서 너무 가슴아픈 학폭영화,10
몬스터 아카데미,"상위 1%의 천재들만 다니는 크랜스턴 아카데미 그곳에 전학 온 괴짜 천재 소년 대니! 학교 최고의 엄친딸 리즈와 묘한 라이벌 신경전을 벌이며 아슬아슬한 학교생활을 이어간다. 대니는 자신의 능력을 증명하기 위해 새로운 발명에 도전하던 중 무심코 다른 차원으로 통하는 포털을 열게 되고, 그곳에 봉인되어 있던 수많은 몬스터들이 학교를 뒤덮는데! 저세상 몬스터들이 몰려온다!",10
닥터 스트레인지: 대혼돈의 멀티버스,재밌음 다른마블영화랑 비슷 평점은 한 8.6정도가 적당. 영화를 평론하려하지말고 몰입해서 봐라 개꿀잼,10
닥터 스트레인지: 대혼돈의 멀티버스,재미있고 없고를 떠나서 마블 영화 보는 느낌이 아니였다.굳이 표현을 하자면 B급 호러 영화 연출에 재능이 있는 감독이 얼떨결에 마블 영화 메가폰을 잡게 되었고 본인이 가장 잘 보여줄 수 있는 호러 장르를 마블에 억지로 끼워맞춘 느낌?완다의 연기는 훌륭했지만 스칼렛 위치를 왜 그렇게 표현해야 했는지는 아직까지 잘 모르겠다.,10
닥터 스트레인지: 대혼돈의 멀티버스,메가박스 알바생인데요 ..마지막 쿠키 영상 나올 때마다 관객들 반응이 어떨 지 너무 설레요 .. ㅎㅎ,10
닥터 스트레인지: 대혼돈의 멀티버스,대단한 평론가들 납셨다? ㅋㅋ마블빠들은 꼭 보세요 ~,10
닥터 스트레인지: 대혼돈의 멀티버스,"끝없이 균열되는 차원과 뒤엉킨 시공간의 멀티버스가 열리며 오랜 동료들, 그리고 차원을 넘어 들어온 새로운 존재들을 맞닥뜨리게 된 닥터 스트레인지. 대혼돈 속, 그는 예상치 못한 극한의 적과 맞서 싸워야만 한다.",10
남자가 사랑할 때,아직도 봅니다 2022년5월8일..,10
엑소시즘 오브 에밀리 로즈,"공포,법정 두가지 소재를 잘쓴 명작 ",10
퍼펙트맨,조진웅 인생 캐릭터임. 부산출신답게 사투리 연기 제대로.,10
닥터 스트레인지: 대혼돈의 멀티버스,영상미는 최고.완다비젼을 본 사람으로서 완다의 슬픔이 이해되었고 마무리는 괜찮았어요,10
달마야 놀자,엄마랑 웃으면서 본 최고의 영화.,10
라야와 마지막 드래곤,짱 쎈 여캐 둘이 싸우고 화해하고...아주 좋음 재밌고 감동적이고 ,10
엑스맨: 데이즈 오브 퓨처 패스트,엑스맨 프리퀄중 가장 재밌게 봄두번째는 퍼스트 클래스나머지는 좀 그럼,10
닥터 스트레인지: 대혼돈의 멀티버스,"좀 난잡하다란 생각이 들지만 어쩌겠는가, 제목도 대혼돈인데.마블유니버스 챕터2의 아주 강렬하고 본격적인 스타트.",10
연애 빠진 로맨스,생각보다 평점 낮아 놀랐네요. 영화 볼만해요. 요즘 어플로 사람들 많이 만나니,10
닥터 스트레인지: 대혼돈의 멀티버스,"나만 좋았나,,,",10
닥터 스트레인지: 대혼돈의 멀티버스,난 진짜 정말 재밌게 봄 이 영화보려면 3D로 봐라,10
야차,간만에 액션최고네요 후편 기대됩니다,10
새콤달콤,정형화된 틀을 벗어난 연출이라 더 좋네요 현실적인 연애를 보여줘서 몰입도가 좋았어요,10
앰뷸런스,무겁지않게. 뻔하지않게. 선과악을 모호하게. 마이클베이 다운 연출,10
닥터 스트레인지: 대혼돈의 멀티버스,걍 빨리 봐라 지린다..,10
닥터 스트레인지: 대혼돈의 멀티버스,재밌게 봤습니다 ㅎㅎ 신선해요,10
천문: 하늘에 묻는다,"왜 이런 영화를 지금 봤지 싶을 정도로, 연출 스토리 연기 모두 빼놓을 수 없는 작품.",10
닥터 스트레인지: 대혼돈의 멀티버스,평이 왜안좋은지 이해가안되네요...마블시리즈 최근꺼중에 젤재밌었는데..,10
세븐틴 파워 오브 러브 : 더 무비,정말 말로 표현할 수 없을만큼 감동을 주고 가슴이 웅장해지는 영화이다,10
닥터 스트레인지: 대혼돈의 멀티버스,다른 마블보다 재밌어요. ,10
닥터 스트레인지: 대혼돈의 멀티버스,"내용, 스케일 모두 만족할만한 재미있는 영화였습니다.",10
크롤,마블도 감독에따라 재미차이 납니다. 재미있어요,10
닥터 스트레인지: 대혼돈의 멀티버스,너무 재밌었음.  평점7은에바,10
닥터 스트레인지: 대혼돈의 멀티버스,샘형 하고 싶은거 다 한 영화. 그래서 본인 영화 오마주와 클리쉐가 난무해서 더 좋았음. 개인적으로 최근 마블 영화 중 압도적으로 제일 훌륭했지 않았나 싶음. ,10
닥터 스트레인지: 대혼돈의 멀티버스,진짜대박입니다!!근5년간본영화중 최고의 연출!!ㅜㅜㅜ 배우들의 다중연기는 진짜진짜최고. N차 관람 예정. 해리포터.반지의제왕을 재밌게봤으면 거기에+호러+멀티버스 세계가 추가됐다고보면됩니다. Sprit을 다루는 걸 좋아하시는 분들 강추,10
돈 룩 업,진실을 외면하는 추악한 올드 미디어의  현실을 제대로 짚었다 ,10
닥터 스트레인지: 대혼돈의 멀티버스,앞으로 기대가 됩니다 ㅎㅎ ,10
"색, 계",그저야한 장면으로 유명한 영화인줄 알았던 나를 반성. ㅠ 그저 살고자하는 몸짓으로 보였다,10
클레멘타인,내가 본 최고의 영화이다.,10
야차,진짜 재밌었는데....평점 뭐지??  시즌 2 꼭 나와주세요,10
닥터 스트레인지: 대혼돈의 멀티버스,연기력이좋았어요bbCg굿 중간중간 무섭네요 ㅜ,10
닥터 스트레인지: 대혼돈의 멀티버스,재밌게 보았네요 ㅋㅋㅋㅋ,10
"가장 따뜻한 색, 블루","레즈비언 영화에 초점을 맞추기보다는, 두 사람의 사랑에 더 집중해서 보면 너무 와닿는 영화",10
스펜서,왕비가 되지 않고 자신의 이름을 찾기로 결심한 다이애나 왕세자비.,10
파란 대문,여대생과 창녀의 차이란 무엇일까?깊히 생각해보게 만드는 작품! 걸작!,10
뜨거운 피,배우들 연기....진짜 최고입니다. 특히 정우...연기 너무 잘하네요,10
닥터 스트레인지: 대혼돈의 멀티버스,영상미 대박이에요 완다 연기 미쳤음 ㅜ,10
주토피아,디즈니 애니다운 즐거움과 환상,10
닥터 스트레인지: 대혼돈의 멀티버스,1편도 명작이지만 2편도 개명작,10
주먹이 운다,눈보단 가슴으로보는영화,10
봄날,아버지의 무게를 느낄 수 있는 시간이었어요 담담하게 표현하는 연출 덕분에 더욱 오래도록 간직할 수 있을 것 같아요 부모님과 함께 보면 더 좋을 것 같아요 ,10
닥터 스트레인지: 대혼돈의 멀티버스,개인적으로 아름다웠던 연출과 연기로 인한평균적인 히어로 물보다 더 마음에 들었음,10
사랑이 지나간 자리,ㅇㅇ,10
청혼,다시보러왔는데.ㅁ못봐서슬픔.ㅜㅜ띵작인데,10
닥터 스트레인지: 대혼돈의 멀티버스,마법사들 최고야 눈호강 감사합니다♡,10
닥터 스트레인지: 대혼돈의 멀티버스,믿고보는 마블. 재밌게 봤어요,10
닥터 스트레인지: 대혼돈의 멀티버스,중간중간 소리랑 분장때문에 놀랬는데 더 놀란건 음표로 공격하면서 클래식이 중간중간 섞여서 나오는 전투장면이 젤 놀랬음,10
"색, 계",다시 봐도 너무 슬프고 가슴이 저린 영화 양조위의 눈빛이 참 마음이 아프다,10
어벤져스: 엔드게임,역대 최고마블영화는 어번져스 인피니티워.  아쉽지만 엔드게임은  역대 2번째. 그러나 아이언맨의 죽음으로 눈물을 짜게한건 엔드게임임.,10
송해 1927,좋아요 아내와 영원히 함께,10
닥터 스트레인지: 대혼돈의 멀티버스,"모두가 듄이 재미없다고 했을 때 너무 재미있게봤던 일입니다 어벤져스는 재미를 몰랐지만 닥터스트레인지는 1,2 너무 재미있게 봤어요",10
닥터 스트레인지: 대혼돈의 멀티버스,재밌다... 근데 완다 역시 세계관 최강자,10
앵커,스토리는 후반부쯤 되면 어떻게 흘러갈지 보이지만 천우희의 연기가 다 한 영화,10
닥터 스트레인지: 대혼돈의 멀티버스,별점테러하는것들 민주당지지할듯ㅋㅋ,10
미스터 & 미세스 스미스,이 영화를 보고 안젤리나 졸리에 제대로 빠짐 시간도 훅 지나갈 정도로 액션도 시원하고 재밌었다 ,10
콜 오브 와일드,벅 미안해 고마워 사랑해,10
닥터 스트레인지: 대혼돈의 멀티버스,난 솔직히 감동 많이 먹음 그치만 약간 마블답지 않은 호러 느낌이 많이 남,10
닥터 스트레인지: 대혼돈의 멀티버스,역시 마블 최고.. 2시간 훌쩍 지나감,10
뜨거운 피,볼만하네 빌런 연기 잘 하네 얄미워 죽을 뻔,10
닥터 스트레인지: 대혼돈의 멀티버스,"역시 마블,,완다비전 먼저 보고 보세요 흡흑",10
닥터 스트레인지: 대혼돈의 멀티버스,영화끝나고 많이 울었어요 ㅠㅠ그녀가 원한건 행복한 가정뿐이었는데.. ,10
닥터 스트레인지: 대혼돈의 멀티버스,공포물인거 생각안하고 봣다가 몇번이나 경기 일으킴,10
뮤지컬 킹키부츠 라이브,최고의 쇼뮤지컬이라고 생각하는 킹키부츠! 현장감은 부족할지라도 웨스트엔드 음원으로만 듣던 롤라 배우를 스크린으로 볼 수 있어서 너무 좋았어요!!,10
닥터 스트레인지: 대혼돈의 멀티버스,재미있는데 공포스럽 깜짝깜짝이야,10
닥터 스트레인지: 대혼돈의 멀티버스,마블은 그냥 다 재밋음..,10
해바라기,하..6번째봐도재밌네..,10
너의 결혼식,영화 보는 내내 풋풋했어요ㅎㅎ,10
닥터 스트레인지: 대혼돈의 멀티버스,B급공포와 유머의 조화!,10
신비한 동물들과 덤블도어의 비밀,평점에서 사람들이 안 좋게 보길래 살짝 걱정하긴 했지만 예상 외로 저는 되게 재밌게 봤어요!신비한 동물사전?은 안 보고 해리포터만 봤었는데 되게 재밌었어요. 중간에 재밌는 요소도 있었어요ㅋㅋㅋ,10
천로역정: 천국을 찾아서,"책은 끝까지 못 읽고 중고서점에 팔았었는데, 이 애니메이션은 장면 하나 안 놓치고 엔딩 크레딧까지 봤네요. 그림체도 너무 마음에 들고 내용도 저는 책보다 더 와닿았습니다. 소장하고 싶어요!",10
닥터 스트레인지: 대혼돈의 멀티버스,전 정말 재밌게보고왔습니다! 한번 또 볼거에요 ,10
닥터 스트레인지: 대혼돈의 멀티버스,엑스맨 팬으로서 찰스 나올 때 좋았어요또 레이첼 맥아담스 존예..,10
베놈 2: 렛 데어 비 카니지,평점이 이해가 안 됨. 나는 너무 재밌었는데^^.,10
닥터 스트레인지: 대혼돈의 멀티버스,"완다와 닥스를 워낙 좋아하는데다가, 영화 너무 오랜만에 잼있게봐서 두 번 봤네요^^ ",10
닥터 스트레인지: 대혼돈의 멀티버스,고생이 많은 닥터 스트레인지,10
닥터 스트레인지: 대혼돈의 멀티버스,난 너무 재밌게 봤다! 다음작도 기대~~~,10
스파이더맨: 노 웨이 홈,이거 극장에서 보면서 울었음.,10
닥터 스트레인지: 대혼돈의 멀티버스,"완다가 왜 저렇게 변했는지는 완다비전만 봐도 알수 있어요. 그리고 자꾸 pc하시는데 완다의 현실조작 능력과 정신 조종 능력 만큼은 스톤의 힘이나 신적인 힘이 아닌 단순히 초능력의 힘으로 상대할수 있는 정도가 아니에요. 판포와 엑스맨은 돌연변이, 초능력에 거의 모든걸 의존하지만 비브라늄은 어벤져스1에서 나왔다시피 힘을 흡수하는 성질이 있어, 캡아가 방패로 토르의 뮬디르를 막아내는 모습을 볼수 있습니다. 또한 캡마는 파워 스톤의 힘을 그대로 흡수하여, 에벤져스 3,4에서 본것과 같이 닥스와 아이언맨도 파워스톤의 힘에는 미러디멘션이 파괴되거나, 나노 슈트조차 파괴되는 모습을 볼수 있습니다. 물런, 마블이 갑작스럽게 많은 기존 캐릭터가 은퇴하며 너무나도 많은 신캐릭터가 생겨나면서 반감정이 드는건 사실이죠. 저도 굳이 이렇게 빠르게 세대교체를 했어야 했냐는 생각이 들긴하지만 그렇다고 우리가 너무 예민해진건 아닌가라는 생각을 해볼 필요는 있다는 생각이 듭니다. 기존 코믹스를 조금이라도 보신 분이거나 mcu를 그동안 지켜와보신 분들이라면 충분히 이해가 되실거라 생각합니다.",10
닥터 스트레인지: 대혼돈의 멀티버스,"완다비전, 로키를 본뒤 관람한 닥터스트레인2에게 평점 10점을 안줄수가 없다.",10
신세계,내가 본 한국으 최고 느와르 영화임,10
어벤져스: 엔드게임,"내가 본 마블 영화 중에서 가장 재밌었음. 나,이 영화에 반한 듯^^.",10
어벤져스: 엔드게임,어셈블.. 3천만큼 사랑해 치즈버거,10
닥터 스트레인지: 대혼돈의 멀티버스,공포 연출 이런 거 때문에 혼란스럽다는데 저는 너무 재밌게 봤습니다 마블 액션도 좋았고 완다비전 때문에 다들 드라마 보고 가야하나 고민했다는데 요약본 보고 재밌게 봤어요 영화 너무 좋아요!,10
닥터 스트레인지: 대혼돈의 멀티버스,너무 재밌어요역대급 마블영화였습니다.중간중간 샘레이미 감독의 공포감 조성이 역시 샘레이미 했습니다,10
극장판 엉덩이 탐정: 수플레 섬의 비밀,얼굴에서  방귀가 나오나요?? ,10
닥터 스트레인지: 대혼돈의 멀티버스,재밌다..   호불호 있겠지만 평점 너무낮아 이상하다..  짱짱한스토리  다음 마블이 더욱 기대된다,10
장민호 드라마 최종회,장민호 가수님 가창력도 쵝오에요 무대매너 퍼포먼스도 쵝오ㅎ비쥬얼 연기력 까지요 노래도 잘하고 넘멋잇어요,10
배드 가이즈,"교훈도 있고 무엇보다 즐겁습니다^^ 어른, 아이 할거없이 모두가 즐길 수 있는 영화",10
신용문객잔,추억과 향수 그리고 배우들만으로도 10점,10
타임 머신,지나간 시간들은 추억이다 과거에 연연하지말라. 현재를 살아 멋진 미래를 만들라 우리 속에는 이미 타임머신이 있다.,10
닥터 스트레인지: 대혼돈의 멀티버스,짱꿀잼티비대박음표도굿,10
봄날은 간다,"은수가 돌아왔을때 상우는 잡고 싶었지만 잡지 않았던것 같다, 또 사랑이 변할까봐~",10
닥터 스트레인지: 대혼돈의 멀티버스,청불이었음 어떤호러가 나왔을까 멀티버스와 샘레이미 최고의 조합이었다 ㅎㄷㄷ했던 마블호러쇼만끽하세요,10
닥터 스트레인지: 대혼돈의 멀티버스,마블은 역시 믿고 보지만... 근데 왜 닥터스트레인지랑 완다 출연의 공포영화를 본거같지....,10
석양의 무법자,서부영화의 걸작,10
스파이더맨: 노 웨이 홈,"피터 3형제랑 빌런 5형제, 마지막 외계인 떡밥까지... 40대(중년)의 피터와 30대(어메이징)의 피터... 애니와는 또다른 재미를 주는 그런 영화... 다시 초심으로 돌아가는 스파이더맨의 엔딩까지... 추억에 감동까지 역대 스파이더맨 최고 종합선물세트라고 생각함... 모랄레스와 베놈의 뒷 이야기가 더 궁금하게 기대가 되는 고딴 작품... ",10
언차티드,두 배우의 티키타카가 너무 즐거웠습니다. 이어지는 클리셰가 재미를 더해주네요 ,10
닥터 스트레인지: 대혼돈의 멀티버스,개찢었다 졸잼 미쳐써이건 봐야댐 ,10
닥터 스트레인지,"아니.. 닥스1도 너무 재밌게봐서 2도 봤는데.. 이거 진짜 재밌어요.. 완다랑 닥스, 그리고 다른 출연자도 빠짐없이 연기도 완벽하고.. 진짜 닥스3 못기다려요 마지막에 너무 3이 궁금하게 끝났어요ㅠㅠㅠ 제발 속는 셈 치고 한번만 보세요 진짜 레알로 꿀잼입니다ㅠㅠ",10
닥터 스트레인지: 대혼돈의 멀티버스,내용 정말 충실함 마블팬은 보아야함 단.... 완다비전 유튜브에서라도 요약본 보고 볼것,10
닥터 스트레인지: 대혼돈의 멀티버스,"스릴러나 공포라고 홍보했었는데 그것보다는 코믹에 가깝고요. ㅇㅍ 싸움에서 저를 비롯해서 다들 웃겨서 피식했는데, 샘레이미 감독이 이 장면을 일부러 살짝 웃기게 잘 만든것 같습니다. 반전의 반전의 반전이어서 기대 완전 안하고 봤는데 너무 재밌었어여 97점!!",10
닥터 스트레인지: 대혼돈의 멀티버스,진짜 또 보고싶을만큼 이렇게 재밌는 영화 대박이다 너무 재밌어요 진짜 와 특히 멀티버스 이동항 때 대박이에요~!!! 마블 여태동안 이렇게 재밌는거 처음 보네 믿고 보게 되겠네요 앞으로 나오면 계속 볼 듯요~!!,10
호타루,"카미카제 출신들의 감정과 조선인 카미카제에 대한 숙연한 마음, 한국인의 조선인 카미카제에 대한 감정을 잘 담고 있다고 생각한다. 지금처럼 완전 우경화되기 전에 나온 영화지만 일본에서 이런 영화가 나오기는 쉽지 않았다는 거 하나만으로도 높은 점수를 주고 싶다.",10
닥터 스트레인지: 대혼돈의 멀티버스,쏘쏘 그래두 재밌게 봤습니다,10
닥터 스트레인지: 대혼돈의 멀티버스,솔직히 히어로영화로는 뭔가 뭔가인건 맞았지만 mcu측면에서 보면 납득감별개로 셈레이지 연출 약간 옛날분위기같았는데 그게 감독이 바란거면 납득감컴베비치랑 올슨 연기도 좋았고 마블 모르던 사람이 보면 지루했을것은 확실,10
셔터 아일랜드,폭풍우가 몰아치는....그 섬에 가고 싶다~,10
닥터 스트레인지: 대혼돈의 멀티버스,역시 믿고보는 베네딕트,10
장수상회,할아버지 생각나서 엉엉 울었다 할머니 집에 가면 할아버지가 앉아있던 의자가 아직도 있는데,10
인생은 아름다워,아카데미 남우주연상 호명후 베니니가 의자위에 올라갔고  천하의 잭 니콜슨이 베니니의 손을 잡아주던게 생각나네.,10
리틀 포레스트,힐링영화 + 인생영화 꿈꾸지만 절대 할수없는 영화..,10
닥터 스트레인지: 대혼돈의 멀티버스,나는 진짜 괜찮든데....??,10
서울괴담,다들너무 이쁘고 멋져요 사랑스러워요  연기도너무좋아서 두번봤어요,10
스포트라이트,"한 때 기자의 꿈을 꿨던 과거 내 모습을 떠올리게 하는 영화, 정말 열정적인 기자를 연기하는 배우들의 모습이 정말 멋있다",10
대부 3,내 따위가 이런 명작을평가 하다니. ,10
닥터 스트레인지: 대혼돈의 멀티버스,완다는 언제쯤 행복해질까,10
언차티드,원작팬들에게는 종합선물,10
니 부모 얼굴이 보고 싶다,학교 폭력 뿐만 아닌 우리나라의 제도와 사회 문화를 다 담고 있었으며 우리가 어떻게 살아가야하는지에 대하여 다시 생각해보게끔 하는 영화였다.,10
닥터 스트레인지: 대혼돈의 멀티버스,오늘 마블 처음 봤는데 짱재밌음..,10
닥터 스트레인지: 대혼돈의 멀티버스,아 너무 재밋음 완다 완다 완다 ㅠㅠ,10
이터널스,이 정도로 평점이 낮게 나올 정도는 아닌데? 재미있게 봤습니다,10
닥터 스트레인지: 대혼돈의 멀티버스,완다 안 죽었다고 믿는다 제발,10
닥터 스트레인지: 대혼돈의 멀티버스,최고다.!! 완다비전 안본사람들은 평점을 아얘 남기지 마시길. ,10
닥터 스트레인지: 대혼돈의 멀티버스,개꿀잼 모두 명상하세요,10
닥터 스트레인지: 대혼돈의 멀티버스,무조건 만점짜리 영화!! 최고입니다~~,10
검우강호,보고보고 또봐도 최고 진짜  이런 무협추천즘 ,10
프라미싱 영 우먼,가해자 중심으로 적나라하게 드러냈다. 그리고 결말은 생각보다 현실적이라 생각한다.,10
미쓰 와이프,유쾌하고 감동적이었어요,10
장민호 드라마 최종회,내가 좋아는하는 가수의 콘서트라인지 몰라도 너무나 감동이예요,10
닥터 스트레인지: 대혼돈의 멀티버스,영상미 ~~~ 대박~~~,10
미드나이트,생각없이보다가 쫄깃 박훈을 발견하고 진기주를 다시보다,10
야차, 재미있습니다. 고민 중이시라면 그냥 보세요.  감정으로 싸지른 1점짜리 평점들 보고 영화는 재밌겠다 싶더라구요. 잘 못 만든 영화는 평점 테러도 안하니까요. 실제 평점은 7.4 정도 될 것 같아요.,10
닥터 스트레인지: 대혼돈의 멀티버스,ㄹㅇ 개지리는 명작임 꼭 봐라,10
닥터 스트레인지: 대혼돈의 멀티버스,솔직히 이전 시리즈 거의 잊은채로 본건데 이해가 잘되었고 좀비물을 넣은것이 색다롭고 영상미 연기력 완벽한거 같다.어떻게 졸리다는 소리가 있지ㅋㅋ?본인들이 집중력이 낮은거 아닌지,10
닥터 스트레인지: 대혼돈의 멀티버스,호러버전도 마블이 만들면 개지니밌음,10
야차,액션 시원시원하고 킬링타임용으로 볼만했음,10
연애 빠진 로맨스,재밌다 진짜 두 배우 너무 귀여워 ㅋㅋ 매우그렇다 그렇다 보통 아니다 매우아니다~?,10
스틸 라이프,인간적인 것은 어째서 인간적인가. ,10
킬 빌 - 1부,명작명작걸작걸작 너무 재밌음,10
닥터 스트레인지: 대혼돈의 멀티버스,두번째 쿠키때문에 다음 마블영화가 너무 기다려져요 ㅜ,10
닥터 스트레인지: 대혼돈의 멀티버스,완다...행복하자....,10
더 마이어로위츠 스토리스,가족 감정 ....삶..미래..  코미디연기를하지않는 코미디의 달인들이라니.진한감동. ,10
닥터 스트레인지: 대혼돈의 멀티버스,믿고보는 마블 cg좋았어용,10
벤자민 버튼의 시간은 거꾸로 간다,인생영화 감명깊게 봤습니다,10
장민호 드라마 최종회,장민호님  정말 최고에요 ^♡^,10
리틀 포레스트,엔딩이  좀 아쉽습니다엄마랑 만난거겠죠?,10
닥터 스트레인지: 대혼돈의 멀티버스,너무 재밌어서 두번 봤네요,10
닥터 스트레인지: 대혼돈의 멀티버스,평점믿지마시고보세요알고봐야지 모르고보면서 재미없다카누~,10
기적,힐링영화 그자체... 박정민 연기도 너무 좋고 그냥 띵작입니다..!!,10
닥터 스트레인지: 대혼돈의 멀티버스,그냥 미쳤다… 이 영화 만들려고  마블이 다크홀드 쓴 게 틀림 없다… 영혼을 갈아 넣었다…. 마지막 쿠키까지 완벽…,10
닥터 스트레인지: 대혼돈의 멀티버스,마블의 세계관은 어디까지 확장하는걸까 앞으로가 기대됨,10
극장판 엉덩이 탐정: 수플레 섬의 비밀,엉덩이탐정 극장판 수플레섬의비밀이 짧고재미없어서 뭐라하는건 좋은데 좋아하는 사람들이 화낼수 있으나 주ㅏ의 하세요!!!,10
닥터 스트레인지: 대혼돈의 멀티버스,평점 때문에 기대를 안하고 봐서인지 재밌게 봤네요.,10
복지식당,장애인과 시스템에 둘러쌓인 사람들의 이야기. 그리고 가부장제와 권력 등 레이어가 한층 덧대여져 생각할꺼리가 많은 영화였다. ,10
세자매,최고의 연기 애잔함이 느껴진도,10
발신제한,죽을듯이 아파도 햇살과 파도는 찬란하다,10
세자매,내 어릴 때가 생각나서 슬펐던 영화. 그만큼 몰입도 크게 와닿게 해준 배우들의 호연에 감사하다. ,10
메탈 로드,가슴이 뛰는구만 헬얘아~~!!,10
닥터 스트레인지: 대혼돈의 멀티버스,역시 이런 블록버스터 영화가 돈이 안 아깝다.영화도 차등제로 입장료 받아라.한국 영화는 3천원이 적당하다.,10
닥터 스트레인지: 대혼돈의 멀티버스,너무 재밌었어요!!!!,10
니 부모 얼굴이 보고 싶다,반전에 반전에 반전인데 반전에서 나오는 그 감동 훌륭합니다!!,10
